Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20230201; 20230228; P4 1001; CALAMAR                       ; 004; ALMERIA             ; 000000200; 12,5; 17,5; 12
20230201; 20230228; P4 1001; CALAMAR                       ; 011; CADIZ               ; 000004275; 12,63; 18,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 012; CASTELLON           ; 000000179; 12,5; 18,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 015; LA CORUÑA           ; 000006202; 12,67; 19,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 020; GUIPUZCOA           ; 000041414; 12,69; 19,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 021; HUELVA              ; 000003604; 12,5; 19,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 030; MURCIA              ; 000000630; 12,67; 19,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 036; PONTEVEDRA          ; 000012960; 12,71; 19,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 046; VALENCIA            ; 000001892; 12,58; 19,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 060; FRANCIA             ; 000000458; 12; 18,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 067; IRLANDA             ; 000008100; 12; 18,5; 11,8
20230201; 20230228; P4 1001; CALAMAR                       ; 069; PORTUGAL            ; 000000099; 13; 19,5; 12
20230201; 20230228; P4 1201; CAZON                         ; 015; LA CORUÑA           ; 000001200; 5,5; 6; 5
20230201; 20230228; P4 1201; CAZON                         ; 020; GUIPUZCOA           ; 000002713; 5,5; 6; 5
20230201; 20230228; P4 1201; CAZON                         ; 036; PONTEVEDRA          ; 000000125; 5,5; 6; 5
20230201; 20230228; P4 1201; CAZON                         ; 046; VALENCIA            ; 000001255; 5,5; 6; 5
20230201; 20230228; P4 1201; CAZON                         ; 090; MARRUECOS           ; 000002000; 5,5; 6; 5
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 008; BARCELONA           ; 000000123; 19,58; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 011; CADIZ               ; 000000039; 19; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 012; CASTELLON           ; 000001496; 19,36; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 015; LA CORUÑA           ; 000000304; 19,39; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 017; GERONA              ; 000000054; 19; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 020; GUIPUZCOA           ; 000000295; 19,36; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 021; HUELVA              ; 000000088; 20; 21; 20
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 030; MURCIA              ; 000002786; 19,4; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 036; PONTEVEDRA          ; 000000169; 19,47; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 043; TARRAGONA           ; 000000056; 19,1; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 046; VALENCIA            ; 000002836; 19,36; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 060; FRANCIA             ; 000000045; 19,67; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 062; ITALIA              ; 000000027; 20; 21; 20
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 068; GRECIA              ; 000002278; 19,56; 21; 18
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 069; PORTUGAL            ; 000000022; 19,5; 21; 19
20230201; 20230228; P4 1302; DORADA DE CAPTURA             ; 088; TURQUIA             ; 000005271; 19,25; 21; 18
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 008; BARCELONA           ; 000000921; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 011; CADIZ               ; 000000288; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 012; CASTELLON           ; 000011228; 7,04; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 015; LA CORUÑA           ; 000002307; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 017; GERONA              ; 000000401; 7,07; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 020; GUIPUZCOA           ; 000002204; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 021; HUELVA              ; 000000663; 7; 8,8; 5,6
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 030; MURCIA              ; 000020894; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 036; PONTEVEDRA          ; 000001270; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 043; TARRAGONA           ; 000000418; 7; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 046; VALENCIA            ; 000021275; 7,04; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 060; FRANCIA             ; 000000335; 7,03; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 062; ITALIA              ; 000000202; 7; 8,8; 5,7
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 068; GRECIA              ; 000017086; 7,01; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 069; PORTUGAL            ; 000000164; 7,05; 9,5; 5,55
20230201; 20230228; P4 1304; DORADA ACUIC. MÁS 600 GR      ; 088; TURQUIA             ; 000039524; 7,03; 9,5; 5,55
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 008; BARCELONA           ; 000002638; 6,9; 7; 5,5
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 011; CADIZ               ; 000000823; 6,87; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 012; CASTELLON           ; 000032187; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 015; LA CORUÑA           ; 000006621; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 017; GERONA              ; 000001150; 6,9; 7; 5,55
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 020; GUIPUZCOA           ; 000006318; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 021; HUELVA              ; 000001901; 6,9; 7; 5,6
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 030; MURCIA              ; 000059900; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 036; PONTEVEDRA          ; 000003641; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 043; TARRAGONA           ; 000001197; 6,86; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 046; VALENCIA            ; 000060988; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 060; FRANCIA             ; 000000963; 6,9; 7; 5,5
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 062; ITALIA              ; 000000578; 6,9; 7; 5,6
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 068; GRECIA              ; 000048976; 6,89; 7; 5,4
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 069; PORTUGAL            ; 000000469; 6,9; 7; 5,5
20230201; 20230228; P4 1305; DORADA ACUIC. 400-600 GR      ; 088; TURQUIA             ; 000113302; 6,88; 7; 5,4
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 008; BARCELONA           ; 000002455; 6,83; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 011; CADIZ               ; 000000766; 6,9; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 012; CASTELLON           ; 000029940; 6,86; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 015; LA CORUÑA           ; 000006153; 6,85; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 017; GERONA              ; 000001070; 6,87; 6,9; 5,6
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 020; GUIPUZCOA           ; 000005878; 6,86; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 021; HUELVA              ; 000001769; 6,8; 6,8; 5,6
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 030; MURCIA              ; 000055721; 6,85; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 036; PONTEVEDRA          ; 000003387; 6,85; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 043; TARRAGONA           ; 000001114; 6,88; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 046; VALENCIA            ; 000056734; 6,86; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 060; FRANCIA             ; 000000895; 6,83; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 062; ITALIA              ; 000000538; 6,8; 6,8; 5,6
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 068; GRECIA              ; 000045559; 6,84; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 069; PORTUGAL            ; 000000436; 6,85; 6,9; 5,5
20230201; 20230228; P4 1306; DORADA ACUIC. 300-400 GR      ; 088; TURQUIA             ; 000105398; 6,87; 6,9; 5,5
20230201; 20230228; P4 1601; FANECAS                       ; 015; LA CORUÑA           ; 000001602; 2,5; 2,5; 2,25
20230201; 20230228; P4 1601; FANECAS                       ; 020; GUIPUZCOA           ; 000012605; 2,5; 2,5; 2,25
20230201; 20230228; P4 1601; FANECAS                       ; 036; PONTEVEDRA          ; 000001964; 2,5; 2,5; 2,25
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 015; LA CORUÑA           ; 000007858; 13,39; 18; 10
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 020; GUIPUZCOA           ; 000018244; 13,48; 18; 10
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 027; LUGO                ; 000000034; 14; 16; 11
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 033; ASTURIAS            ; 000000886; 13,5; 18; 12
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 036; PONTEVEDRA          ; 000020423; 13,48; 18; 10
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 043; TARRAGONA           ; 000000013; 12; 14; 10
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 063; GRAN BRETAÑA        ; 000000890; 15; 17; 14
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 067; IRLANDA             ; 000032224; 13,61; 18; 11
20230201; 20230228; P4 1702; GALLO GRANDE                  ; 070; DINAMARCA           ; 000002091; 12,5; 15; 11
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 015; LA CORUÑA           ; 000007858; 6,23; 8,5; 4
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 020; GUIPUZCOA           ; 000018244; 6,21; 8,5; 4
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 027; LUGO                ; 000000034; 6; 7,5; 6
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 033; ASTURIAS            ; 000000886; 6; 7,8; 5
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 036; PONTEVEDRA          ; 000020423; 6,23; 8,5; 4
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 043; TARRAGONA           ; 000000013; 6; 6; 6
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 063; GRAN BRETAÑA        ; 000000890; 6; 6; 5,5
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 067; IRLANDA             ; 000032224; 6,14; 7,8; 4
20230201; 20230228; P4 1703; GALLO MEDIANO                 ; 070; DINAMARCA           ; 000002091; 6; 6,9; 6
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 015; LA CORUÑA           ; 000015593; 4,25; 5; 3
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 020; GUIPUZCOA           ; 000035573; 4,23; 5; 3
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 027; LUGO                ; 000000068; 4,5; 5; 3,5
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 033; ASTURIAS            ; 000001770; 4; 5; 3
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 036; PONTEVEDRA          ; 000039687; 4,23; 5; 3
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 043; TARRAGONA           ; 000000026; 4; 4,5; 4
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 063; GRAN BRETAÑA        ; 000001780; 4,5; 5; 4
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 067; IRLANDA             ; 000057807; 4,25; 5; 3
20230201; 20230228; P4 1704; GALLO PEQUEÑO                 ; 070; DINAMARCA           ; 000004182; 4,25; 5; 3,5
20230201; 20230228; P4 1801; HUEVAS                        ; 015; LA CORUÑA           ; 000000965; 8,5; 9,75; 5,5
20230201; 20230228; P4 1801; HUEVAS                        ; 020; GUIPUZCOA           ; 000003413; 8,5; 9,75; 5,5
20230201; 20230228; P4 1801; HUEVAS                        ; 036; PONTEVEDRA          ; 000000101; 8,5; 9,75; 5,5
20230201; 20230228; P4 1903; JUREL MEDIANO                 ; 012; CASTELLON           ; 000000100; 2,5; 6; 2
20230201; 20230228; P4 1903; JUREL MEDIANO                 ; 015; LA CORUÑA           ; 000000160; 2,48; 6; 2
20230201; 20230228; P4 1903; JUREL MEDIANO                 ; 020; GUIPUZCOA           ; 000001514; 2,46; 6; 2
20230201; 20230228; P4 1903; JUREL MEDIANO                 ; 030; MURCIA              ; 000000195; 2,5; 6; 2
20230201; 20230228; P4 1903; JUREL MEDIANO                 ; 036; PONTEVEDRA          ; 000000058; 2,5; 6; 2
20230201; 20230228; P4 1903; JUREL MEDIANO                 ; 069; PORTUGAL            ; 000000018; 2,5; 6; 2
20230201; 20230228; P4 1904; JUREL PEQUEÑO                 ; 012; CASTELLON           ; 000000567; 2,5; 2,5; 2,5
20230201; 20230228; P4 1904; JUREL PEQUEÑO                 ; 015; LA CORUÑA           ; 000000880; 2,5; 2,5; 2,5
20230201; 20230228; P4 1904; JUREL PEQUEÑO                 ; 020; GUIPUZCOA           ; 000008586; 2,5; 2,5; 2,5
20230201; 20230228; P4 1904; JUREL PEQUEÑO                 ; 030; MURCIA              ; 000001105; 2,5; 2,5; 2,5
20230201; 20230228; P4 1904; JUREL PEQUEÑO                 ; 036; PONTEVEDRA          ; 000000327; 2,5; 2,5; 2,5
20230201; 20230228; P4 1904; JUREL PEQUEÑO                 ; 069; PORTUGAL            ; 000000105; 2,5; 2,5; 2,5
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 008; BARCELONA           ; 000000060; 22; 24; 19
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 011; CADIZ               ; 000000646; 23; 26; 18,5
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 012; CASTELLON           ; 000000005; 22; 24; 19
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 015; LA CORUÑA           ; 000001037; 22,68; 28; 18,5
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 020; GUIPUZCOA           ; 000002890; 22,69; 28; 18,5
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 021; HUELVA              ; 000002758; 22,64; 26; 18,5
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 036; PONTEVEDRA          ; 000000458; 23; 25; 19
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 069; PORTUGAL            ; 000000754; 22,5; 26; 18,5
20230201; 20230228; P4 2002; LENGUADO GRANDE               ; 070; DINAMARCA           ; 000000678; 22; 26; 18,5
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 008; BARCELONA           ; 000000100; 21; 22; 18,5
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 011; CADIZ               ; 000001075; 21; 24; 18
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 012; CASTELLON           ; 000000008; 21; 22; 18,5
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 015; LA CORUÑA           ; 000001734; 20,95; 24; 17
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 020; GUIPUZCOA           ; 000004816; 20,92; 24; 17
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 021; HUELVA              ; 000004598; 21; 24; 18
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 036; PONTEVEDRA          ; 000000762; 21; 24; 18
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 069; PORTUGAL            ; 000001258; 21; 24; 18
20230201; 20230228; P4 2003; LENGUADO MEDIANO              ; 070; DINAMARCA           ; 000001130; 21; 21,5; 18,5
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 008; BARCELONA           ; 000000040; 14; 16; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 011; CADIZ               ; 000000429; 14; 19; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 012; CASTELLON           ; 000000003; 14; 16; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 015; LA CORUÑA           ; 000000695; 14; 19; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 020; GUIPUZCOA           ; 000001927; 14; 19; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 021; HUELVA              ; 000001839; 14; 19; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 036; PONTEVEDRA          ; 000000305; 14; 16; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 069; PORTUGAL            ; 000000503; 14; 19; 10
20230201; 20230228; P4 2004; LENGUADO PEQUEÑO              ; 070; DINAMARCA           ; 000000452; 14; 19; 12
20230201; 20230228; P4 2101; LIBA                          ; 015; LA CORUÑA           ; 000000018; 2; 2,5; 2
20230201; 20230228; P4 2101; LIBA                          ; 020; GUIPUZCOA           ; 000001185; 2; 2,5; 2
20230201; 20230228; P4 2101; LIBA                          ; 036; PONTEVEDRA          ; 000000185; 2; 2,5; 2
20230201; 20230228; P4 2501; MARRAJOS                      ; 020; GUIPUZCOA           ; 000000200; 5,5; 7; 4
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 015; LA CORUÑA           ; 000016777; 16,32; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 020; GUIPUZCOA           ; 000132250; 16,37; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 027; LUGO                ; 000015856; 16,64; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 033; ASTURIAS            ; 000012665; 16,37; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 036; PONTEVEDRA          ; 000055377; 16,32; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 039; CANTABRIA           ; 000002018; 15; 22; 5,5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 043; TARRAGONA           ; 000000130; 17; 22; 7,8
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 048; VIZCAYA             ; 000000108; 17; 23; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 060; FRANCIA             ; 000016778; 16,35; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 063; GRAN BRETAÑA        ; 000000667; 16; 21; 5,5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 067; IRLANDA             ; 000021327; 16,38; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 069; PORTUGAL            ; 000000260; 16,5; 21; 7,5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 070; DINAMARCA           ; 000021504; 16,43; 24; 5
20230201; 20230228; P4 2601; MERLUZA PINCHO +2,5-5 KG.     ; 092; CHILE               ; 000018998; 16,51; 24; 5
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 015; LA CORUÑA           ; 000024521; 9,93; 19; 3
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 020; GUIPUZCOA           ; 000193290; 9,94; 19; 3
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 027; LUGO                ; 000023176; 9,79; 19; 3
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 033; ASTURIAS            ; 000018510; 9,92; 19; 3
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 036; PONTEVEDRA          ; 000080934; 9,89; 19; 3
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 039; CANTABRIA           ; 000002949; 10; 16; 4
20230201; 20230228; P4 2602; MERLUZA GRAN SOL +2,5-5KG     ; 043; TARRAGONA           ; 000000190; 9,5; 19; 6
